train_dataset,test_dataset,protocol,embedding,clf,mean_auroc,std_auroc,mean_auprc,std_auprc,n
mHSC-L,mDC,native,scGPT_human,lr,0.5376374,0.08192143406117838,0.6209283999999999,0.0768206299573233,5
mHSC-L,mDC,native,scGPT_human,mlp,0.545178,0.09154456505549635,0.6144689999999999,0.06699140576223192,5
mHSC-L,mDC,strict,baseline,lr,0.6372294,0.03262174168618222,0.6536804,0.03672271835580802,5
mHSC-L,mDC,strict,baseline,mlp,0.650909,0.024007119002495924,0.6609242,0.034418667774334326,5
mHSC-L,mDC,strict,minus,lr,0.5301472,0.05150738325483057,0.5482314,0.03242464036870726,5
mHSC-L,mDC,strict,minus,mlp,0.6014889999999999,0.035288657344818335,0.61795,0.023795981601942778,5
mHSC-L,mDC,strict,scGPT_human,lr,0.6524676,0.03762812590921849,0.6437218,0.03401107542786614,5
mHSC-L,mDC,strict,scGPT_human,mlp,0.716225,0.03607861701894904,0.6890656000000001,0.03976531502000204,5
mHSC-L,mHSC-E,coverage_matched,baseline,lr,0.6255384,0.03279263252378498,0.616983,0.028502892702320575,5
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,0.6280378,0.024284574522935344,0.5645922,0.019673862339662732,5
mHSC-L,mHSC-E,coverage_matched,minus,lr,0.4699906,0.04095698530702667,0.5324002,0.027264459469426506,5
mHSC-L,mHSC-E,coverage_matched,minus,mlp,0.626292,0.030723462942838984,0.5815776,0.02804210983217915,5
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,0.6746146,0.03850916335419401,0.6417122,0.03399022725666894,5
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,0.7116536,0.008731657679959757,0.6310366,0.019131739049025313,5
mHSC-L,mHSC-E,native,baseline,lr,0.6255384,0.03279263252378498,0.616983,0.028502892702320575,5
mHSC-L,mHSC-E,native,baseline,mlp,0.6280378,0.024284574522935344,0.5645922,0.019673862339662732,5
mHSC-L,mHSC-E,native,minus,lr,0.4699906,0.04095698530702667,0.5324002,0.027264459469426506,5
mHSC-L,mHSC-E,native,minus,mlp,0.626292,0.030723462942838984,0.5815776,0.02804210983217915,5
mHSC-L,mHSC-E,native,scGPT_human,lr,0.6746146,0.03850916335419401,0.6417122,0.03399022725666894,5
mHSC-L,mHSC-E,native,scGPT_human,mlp,0.7116536,0.008731657679959757,0.6310366,0.019131739049025313,5
mHSC-L,mHSC-E,strict,baseline,lr,0.6255384,0.03279263252378498,0.616983,0.028502892702320575,5
mHSC-L,mHSC-E,strict,baseline,mlp,0.6280378,0.024284574522935344,0.5645922,0.019673862339662732,5
mHSC-L,mHSC-E,strict,minus,lr,0.4699906,0.04095698530702667,0.5324002,0.027264459469426506,5
mHSC-L,mHSC-E,strict,minus,mlp,0.626292,0.030723462942838984,0.5815776,0.02804210983217915,5
mHSC-L,mHSC-E,strict,scGPT_human,lr,0.6746146,0.03850916335419401,0.6417122,0.03399022725666894,5
mHSC-L,mHSC-E,strict,scGPT_human,mlp,0.7116536,0.008731657679959757,0.6310366,0.019131739049025313,5
mHSC-L,mHSC-GM,coverage_matched,baseline,lr,0.8189424,0.012964164772171001,0.821865,0.01163441598018568,5
mHSC-L,mHSC-GM,coverage_matched,baseline,mlp,0.8700722,0.006027024851450332,0.8751546,0.006647062647515823,5
mHSC-L,mHSC-GM,coverage_matched,minus,lr,0.7382261999999999,0.01985207618764347,0.7602972,0.0171617150471624,5
mHSC-L,mHSC-GM,coverage_matched,minus,mlp,0.852453,0.010176308387622714,0.854315,0.009260227038253447,5
mHSC-L,mHSC-GM,coverage_matched,scGPT_human,lr,0.7971756,0.008559041502411373,0.7950216,0.007579132947771784,5
mHSC-L,mHSC-GM,coverage_matched,scGPT_human,mlp,0.8643744,0.0035672372839495765,0.869816,0.004478068244232118,5
mHSC-L,mHSC-GM,native,baseline,lr,0.8189424,0.012964164772171001,0.821865,0.01163441598018568,5
mHSC-L,mHSC-GM,native,baseline,mlp,0.8700722,0.006027024851450332,0.8751546,0.006647062647515823,5
mHSC-L,mHSC-GM,native,minus,lr,0.7382261999999999,0.01985207618764347,0.7602972,0.0171617150471624,5
mHSC-L,mHSC-GM,native,minus,mlp,0.852453,0.010176308387622714,0.854315,0.009260227038253447,5
mHSC-L,mHSC-GM,native,scGPT_human,lr,0.7971756,0.008559041502411373,0.7950216,0.007579132947771784,5
mHSC-L,mHSC-GM,native,scGPT_human,mlp,0.8643744,0.0035672372839495765,0.869816,0.004478068244232118,5
mHSC-L,mHSC-GM,strict,baseline,lr,0.8189424,0.012964164772171001,0.821865,0.01163441598018568,5
mHSC-L,mHSC-GM,strict,baseline,mlp,0.8700722,0.006027024851450332,0.8751546,0.006647062647515823,5
mHSC-L,mHSC-GM,strict,minus,lr,0.7382261999999999,0.01985207618764347,0.7602972,0.0171617150471624,5
mHSC-L,mHSC-GM,strict,minus,mlp,0.852453,0.010176308387622714,0.854315,0.009260227038253447,5
mHSC-L,mHSC-GM,strict,scGPT_human,lr,0.7971756,0.008559041502411373,0.7950216,0.007579132947771784,5
mHSC-L,mHSC-GM,strict,scGPT_human,mlp,0.8643744,0.0035672372839495765,0.869816,0.004478068244232118,5
