train_dataset,test_dataset,side,compare_protocol,metric,delta_abs,delta_pct
hHep,mESC,train,strict,n_genes,-3505.0,-30.438558402084237
hHep,mESC,train,strict,mean_degree,-0.1163472927620326,-10.261481894568057
hHep,mESC,train,strict,mean_train_node_freq,-0.09820296275335383,-10.829411186600932
hHep,mESC,train,strict,mean_test_node_freq,-0.018144330008678905,-7.992806428842295
hHep,mESC,train,strict,tf_proxy_fraction,-0.0007641880562887365,-3.5770835236442284
hHep,mESC,train,strict,pos_edge_ratio,-0.0015507539997282622,-17.420288433611027
hHep,mESC,train,strict,hub_fraction,0.0,0.0
hHep,mESC,train,coverage_matched,n_genes,-3505.0,-30.438558402084237
hHep,mESC,train,coverage_matched,mean_degree,-0.1163472927620326,-10.261481894568057
hHep,mESC,train,coverage_matched,mean_train_node_freq,-0.09820296275335383,-10.829411186600932
hHep,mESC,train,coverage_matched,mean_test_node_freq,-0.018144330008678905,-7.992806428842295
hHep,mESC,train,coverage_matched,tf_proxy_fraction,-0.0007641880562887365,-3.5770835236442284
hHep,mESC,train,coverage_matched,pos_edge_ratio,-0.0015507539997282622,-17.420288433611027
hHep,mESC,train,coverage_matched,hub_fraction,0.0,0.0
hHep,mESC,train,topology_matched,n_genes,-3505.0,-30.438558402084237
hHep,mESC,train,topology_matched,mean_degree,-0.1163472927620326,-10.261481894568057
hHep,mESC,train,topology_matched,mean_train_node_freq,-0.09820296275335383,-10.829411186600932
hHep,mESC,train,topology_matched,mean_test_node_freq,-0.018144330008678905,-7.992806428842295
hHep,mESC,train,topology_matched,tf_proxy_fraction,-0.0007641880562887365,-3.5770835236442284
hHep,mESC,train,topology_matched,pos_edge_ratio,-0.0015507539997282622,-17.420288433611027
hHep,mESC,train,topology_matched,hub_fraction,0.0,0.0
hHep,mESC,test,strict,n_genes,-8739.0,-52.17624932831811
hHep,mESC,test,strict,mean_degree,0.03297517007555706,4.23024757655871
hHep,mESC,test,strict,mean_train_node_freq,0.023875649795627618,3.8296615440238173
hHep,mESC,test,strict,mean_test_node_freq,0.009099520279929496,5.8304462574039455
hHep,mESC,test,strict,tf_proxy_fraction,0.00017441926769399575,1.1779630300833608
hHep,mESC,test,strict,pos_edge_ratio,0.0032107460753709694,52.33874766319155
hHep,mESC,test,strict,hub_fraction,0.0,0.0
hHep,mESC,test,coverage_matched,n_genes,-8739.0,-52.17624932831811
hHep,mESC,test,coverage_matched,mean_degree,0.03297517007555706,4.23024757655871
hHep,mESC,test,coverage_matched,mean_train_node_freq,0.023875649795627618,3.8296615440238173
hHep,mESC,test,coverage_matched,mean_test_node_freq,0.009099520279929496,5.8304462574039455
hHep,mESC,test,coverage_matched,tf_proxy_fraction,0.00017441926769399575,1.1779630300833608
hHep,mESC,test,coverage_matched,pos_edge_ratio,0.0032107460753709694,52.33874766319155
hHep,mESC,test,coverage_matched,hub_fraction,0.0,0.0
hHep,mESC,test,topology_matched,n_genes,-8739.0,-52.17624932831811
hHep,mESC,test,topology_matched,mean_degree,0.03297517007555706,4.23024757655871
hHep,mESC,test,topology_matched,mean_train_node_freq,0.023875649795627618,3.8296615440238173
hHep,mESC,test,topology_matched,mean_test_node_freq,0.009099520279929496,5.8304462574039455
hHep,mESC,test,topology_matched,tf_proxy_fraction,0.00017441926769399575,1.1779630300833608
hHep,mESC,test,topology_matched,pos_edge_ratio,0.0032107460753709694,52.33874766319155
hHep,mESC,test,topology_matched,hub_fraction,0.0,0.0
hHep,mHSC-E,train,strict,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-E,train,strict,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-E,train,strict,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-E,train,strict,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-E,train,strict,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-E,train,strict,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-E,train,strict,hub_fraction,0.0,0.0
hHep,mHSC-E,train,coverage_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-E,train,coverage_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-E,train,coverage_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-E,train,coverage_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-E,train,coverage_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-E,train,coverage_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-E,train,coverage_matched,hub_fraction,0.0,0.0
hHep,mHSC-E,train,topology_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-E,train,topology_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-E,train,topology_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-E,train,topology_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-E,train,topology_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-E,train,topology_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-E,train,topology_matched,hub_fraction,0.0,0.0
hHep,mHSC-E,test,strict,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-E,test,strict,mean_degree,0.2608002027504188,9.51233582642076
hHep,mHSC-E,test,strict,mean_train_node_freq,0.20772492925230956,9.47314798984388
hHep,mHSC-E,test,strict,mean_test_node_freq,0.05307527349810914,9.668877291430595
hHep,mHSC-E,test,strict,tf_proxy_fraction,0.008259884909674747,15.924523052579412
hHep,mHSC-E,test,strict,pos_edge_ratio,0.002493023875066277,11.683161749157913
hHep,mHSC-E,test,strict,hub_fraction,0.006508667249704392,12.914280601288464
hHep,mHSC-E,test,coverage_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-E,test,coverage_matched,mean_degree,0.2608002027504188,9.51233582642076
hHep,mHSC-E,test,coverage_matched,mean_train_node_freq,0.20772492925230956,9.47314798984388
hHep,mHSC-E,test,coverage_matched,mean_test_node_freq,0.05307527349810914,9.668877291430595
hHep,mHSC-E,test,coverage_matched,tf_proxy_fraction,0.008259884909674747,15.924523052579412
hHep,mHSC-E,test,coverage_matched,pos_edge_ratio,0.002493023875066277,11.683161749157913
hHep,mHSC-E,test,coverage_matched,hub_fraction,0.006508667249704392,12.914280601288464
hHep,mHSC-E,test,topology_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-E,test,topology_matched,mean_degree,0.2608002027504188,9.51233582642076
hHep,mHSC-E,test,topology_matched,mean_train_node_freq,0.20772492925230956,9.47314798984388
hHep,mHSC-E,test,topology_matched,mean_test_node_freq,0.05307527349810914,9.668877291430595
hHep,mHSC-E,test,topology_matched,tf_proxy_fraction,0.008259884909674747,15.924523052579412
hHep,mHSC-E,test,topology_matched,pos_edge_ratio,0.002493023875066277,11.683161749157913
hHep,mHSC-E,test,topology_matched,hub_fraction,0.006508667249704392,12.914280601288464
hHep,mHSC-GM,train,strict,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-GM,train,strict,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-GM,train,strict,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-GM,train,strict,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-GM,train,strict,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-GM,train,strict,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-GM,train,strict,hub_fraction,0.0,0.0
hHep,mHSC-GM,train,coverage_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-GM,train,coverage_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-GM,train,coverage_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-GM,train,coverage_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-GM,train,coverage_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-GM,train,coverage_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-GM,train,coverage_matched,hub_fraction,0.0,0.0
hHep,mHSC-GM,train,topology_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-GM,train,topology_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-GM,train,topology_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-GM,train,topology_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-GM,train,topology_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-GM,train,topology_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-GM,train,topology_matched,hub_fraction,0.0,0.0
hHep,mHSC-GM,test,strict,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-GM,test,strict,mean_degree,-0.5026214150019075,-18.33243855881651
hHep,mHSC-GM,test,strict,mean_train_node_freq,-0.4014375617999453,-18.30727513207565
hHep,mHSC-GM,test,strict,mean_test_node_freq,-0.10118385320196238,-18.432957496088175
hHep,mHSC-GM,test,strict,tf_proxy_fraction,-0.0018857532656075537,-3.57767213180206
hHep,mHSC-GM,test,strict,pos_edge_ratio,-0.007312765654846757,-39.44367602787916
hHep,mHSC-GM,test,strict,hub_fraction,-0.0025011597119525067,-4.921703532362742
hHep,mHSC-GM,test,coverage_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-GM,test,coverage_matched,mean_degree,-0.5026214150019075,-18.33243855881651
hHep,mHSC-GM,test,coverage_matched,mean_train_node_freq,-0.4014375617999453,-18.30727513207565
hHep,mHSC-GM,test,coverage_matched,mean_test_node_freq,-0.10118385320196238,-18.432957496088175
hHep,mHSC-GM,test,coverage_matched,tf_proxy_fraction,-0.0018857532656075537,-3.57767213180206
hHep,mHSC-GM,test,coverage_matched,pos_edge_ratio,-0.007312765654846757,-39.44367602787916
hHep,mHSC-GM,test,coverage_matched,hub_fraction,-0.0025011597119525067,-4.921703532362742
hHep,mHSC-GM,test,topology_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-GM,test,topology_matched,mean_degree,-0.5026214150019075,-18.33243855881651
hHep,mHSC-GM,test,topology_matched,mean_train_node_freq,-0.4014375617999453,-18.30727513207565
hHep,mHSC-GM,test,topology_matched,mean_test_node_freq,-0.10118385320196238,-18.432957496088175
hHep,mHSC-GM,test,topology_matched,tf_proxy_fraction,-0.0018857532656075537,-3.57767213180206
hHep,mHSC-GM,test,topology_matched,pos_edge_ratio,-0.007312765654846757,-39.44367602787916
hHep,mHSC-GM,test,topology_matched,hub_fraction,-0.0025011597119525067,-4.921703532362742
hHep,mHSC-L,train,strict,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-L,train,strict,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-L,train,strict,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-L,train,strict,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-L,train,strict,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-L,train,strict,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-L,train,strict,hub_fraction,0.0,0.0
hHep,mHSC-L,train,coverage_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-L,train,coverage_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-L,train,coverage_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-L,train,coverage_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-L,train,coverage_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-L,train,coverage_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-L,train,coverage_matched,hub_fraction,0.0,0.0
hHep,mHSC-L,train,topology_matched,n_genes,-8721.0,-75.73599652627009
hHep,mHSC-L,train,topology_matched,mean_degree,0.4560099164172591,40.21870548058163
hHep,mHSC-L,train,topology_matched,mean_train_node_freq,0.3680575366045533,40.5878426929844
hHep,mHSC-L,train,topology_matched,mean_test_node_freq,0.08795237981270579,38.74413364741038
hHep,mHSC-L,train,topology_matched,tf_proxy_fraction,0.010132623999507661,47.42974201395558
hHep,mHSC-L,train,topology_matched,pos_edge_ratio,0.004096915656705707,46.02242034551992
hHep,mHSC-L,train,topology_matched,hub_fraction,0.0,0.0
hHep,mHSC-L,test,strict,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-L,test,strict,mean_degree,-0.30398147226747696,-11.087314422010763
hHep,mHSC-L,test,strict,mean_train_node_freq,-0.23858859973838475,-10.880663780446161
hHep,mHSC-L,test,strict,mean_test_node_freq,-0.06539287252909198,-11.912810213601226
hHep,mHSC-L,test,strict,tf_proxy_fraction,-9.620423196403383e-05,-0.1825197420767845
hHep,mHSC-L,test,strict,pos_edge_ratio,-0.0035519606036529157,-17.645846129993096
hHep,mHSC-L,test,strict,hub_fraction,-0.001069520485037688,-2.104568822210525
hHep,mHSC-L,test,coverage_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-L,test,coverage_matched,mean_degree,-0.30398147226747696,-11.087314422010763
hHep,mHSC-L,test,coverage_matched,mean_train_node_freq,-0.23858859973838475,-10.880663780446161
hHep,mHSC-L,test,coverage_matched,mean_test_node_freq,-0.06539287252909198,-11.912810213601226
hHep,mHSC-L,test,coverage_matched,tf_proxy_fraction,-9.620423196403383e-05,-0.1825197420767845
hHep,mHSC-L,test,coverage_matched,pos_edge_ratio,-0.0035519606036529157,-17.645846129993096
hHep,mHSC-L,test,coverage_matched,hub_fraction,-0.001069520485037688,-2.104568822210525
hHep,mHSC-L,test,topology_matched,n_genes,-1968.0,-41.32717345653087
hHep,mHSC-L,test,topology_matched,mean_degree,-0.30398147226747696,-11.087314422010763
hHep,mHSC-L,test,topology_matched,mean_train_node_freq,-0.23858859973838475,-10.880663780446161
hHep,mHSC-L,test,topology_matched,mean_test_node_freq,-0.06539287252909198,-11.912810213601226
hHep,mHSC-L,test,topology_matched,tf_proxy_fraction,-9.620423196403383e-05,-0.1825197420767845
hHep,mHSC-L,test,topology_matched,pos_edge_ratio,-0.0035519606036529157,-17.645846129993096
hHep,mHSC-L,test,topology_matched,hub_fraction,-0.001069520485037688,-2.104568822210525
mDC,hESC,train,strict,n_genes,-2552.0,-34.62216795550129
mDC,hESC,train,strict,mean_degree,0.1820440440486093,10.277624453755354
mDC,hESC,train,strict,mean_train_node_freq,0.14157434694198878,9.993722575267183
mDC,hESC,train,strict,mean_test_node_freq,0.04046969710662035,11.411711452674007
mDC,hESC,train,strict,tf_proxy_fraction,0.002238150332499092,6.817109959029259
mDC,hESC,train,strict,pos_edge_ratio,0.0030326725526091513,20.591338054070466
mDC,hESC,train,strict,hub_fraction,0.0,0.0
mDC,hESC,train,coverage_matched,n_genes,-2552.0,-34.62216795550129
mDC,hESC,train,coverage_matched,mean_degree,0.1820440440486093,10.277624453755354
mDC,hESC,train,coverage_matched,mean_train_node_freq,0.14157434694198878,9.993722575267183
mDC,hESC,train,coverage_matched,mean_test_node_freq,0.04046969710662035,11.411711452674007
mDC,hESC,train,coverage_matched,tf_proxy_fraction,0.002238150332499092,6.817109959029259
mDC,hESC,train,coverage_matched,pos_edge_ratio,0.0030326725526091513,20.591338054070466
mDC,hESC,train,coverage_matched,hub_fraction,0.0,0.0
mDC,hESC,train,topology_matched,n_genes,-2552.0,-34.62216795550129
mDC,hESC,train,topology_matched,mean_degree,0.1820440440486093,10.277624453755354
mDC,hESC,train,topology_matched,mean_train_node_freq,0.14157434694198878,9.993722575267183
mDC,hESC,train,topology_matched,mean_test_node_freq,0.04046969710662035,11.411711452674007
mDC,hESC,train,topology_matched,tf_proxy_fraction,0.002238150332499092,6.817109959029259
mDC,hESC,train,topology_matched,pos_edge_ratio,0.0030326725526091513,20.591338054070466
mDC,hESC,train,topology_matched,hub_fraction,0.0,0.0
mDC,hESC,test,strict,n_genes,-9157.0,-65.51946193474528
mDC,hESC,test,strict,mean_degree,-0.20186325997087706,-21.60876931183347
mDC,hESC,test,strict,mean_train_node_freq,-0.15987918339362894,-21.398883998365815
mDC,hESC,test,strict,mean_test_node_freq,-0.041984076577248064,-22.44718646685612
mDC,hESC,test,strict,tf_proxy_fraction,-0.0017662864498509435,-9.953878799643865
mDC,hESC,test,strict,pos_edge_ratio,-0.0029422887325289654,-44.794873926079504
mDC,hESC,test,strict,hub_fraction,0.0,0.0
mDC,hESC,test,coverage_matched,n_genes,-9157.0,-65.51946193474528
mDC,hESC,test,coverage_matched,mean_degree,-0.20186325997087706,-21.60876931183347
mDC,hESC,test,coverage_matched,mean_train_node_freq,-0.15987918339362894,-21.398883998365815
mDC,hESC,test,coverage_matched,mean_test_node_freq,-0.041984076577248064,-22.44718646685612
mDC,hESC,test,coverage_matched,tf_proxy_fraction,-0.0017662864498509435,-9.953878799643865
mDC,hESC,test,coverage_matched,pos_edge_ratio,-0.0029422887325289654,-44.794873926079504
mDC,hESC,test,coverage_matched,hub_fraction,0.0,0.0
mDC,hESC,test,topology_matched,n_genes,-9157.0,-65.51946193474528
mDC,hESC,test,topology_matched,mean_degree,-0.20186325997087706,-21.60876931183347
mDC,hESC,test,topology_matched,mean_train_node_freq,-0.15987918339362894,-21.398883998365815
mDC,hESC,test,topology_matched,mean_test_node_freq,-0.041984076577248064,-22.44718646685612
mDC,hESC,test,topology_matched,tf_proxy_fraction,-0.0017662864498509435,-9.953878799643865
mDC,hESC,test,topology_matched,pos_edge_ratio,-0.0029422887325289654,-44.794873926079504
mDC,hESC,test,topology_matched,hub_fraction,0.0,0.0
mDC,hHep,train,strict,n_genes,-1906.0,-25.85809252475919
mDC,hHep,train,strict,mean_degree,-0.718566777670163,-40.5679819102847
mDC,hHep,train,strict,mean_train_node_freq,-0.5738148176696515,-40.50554511628999
mDC,hHep,train,strict,mean_test_node_freq,-0.1447519600005114,-40.81739468874405
mDC,hHep,train,strict,tf_proxy_fraction,-0.01215433048308925,-37.020483467293744
mDC,hHep,train,strict,pos_edge_ratio,-0.003977243450007783,-27.00481604319204
mDC,hHep,train,strict,hub_fraction,0.0,0.0
mDC,hHep,train,coverage_matched,n_genes,-1906.0,-25.85809252475919
mDC,hHep,train,coverage_matched,mean_degree,-0.718566777670163,-40.5679819102847
mDC,hHep,train,coverage_matched,mean_train_node_freq,-0.5738148176696515,-40.50554511628999
mDC,hHep,train,coverage_matched,mean_test_node_freq,-0.1447519600005114,-40.81739468874405
mDC,hHep,train,coverage_matched,tf_proxy_fraction,-0.01215433048308925,-37.020483467293744
mDC,hHep,train,coverage_matched,pos_edge_ratio,-0.003977243450007783,-27.00481604319204
mDC,hHep,train,coverage_matched,hub_fraction,0.0,0.0
mDC,hHep,train,topology_matched,n_genes,-1906.0,-25.85809252475919
mDC,hHep,train,topology_matched,mean_degree,-0.718566777670163,-40.5679819102847
mDC,hHep,train,topology_matched,mean_train_node_freq,-0.5738148176696515,-40.50554511628999
mDC,hHep,train,topology_matched,mean_test_node_freq,-0.1447519600005114,-40.81739468874405
mDC,hHep,train,topology_matched,tf_proxy_fraction,-0.01215433048308925,-37.020483467293744
mDC,hHep,train,topology_matched,pos_edge_ratio,-0.003977243450007783,-27.00481604319204
mDC,hHep,train,topology_matched,hub_fraction,0.0,0.0
mDC,hHep,test,strict,n_genes,-6050.0,-52.54016500217108
mDC,hHep,test,strict,mean_degree,-0.15248967197009022,-13.449131224996853
mDC,hHep,test,strict,mean_train_node_freq,-0.12218773476181077,-13.474351329077294
mDC,hHep,test,strict,mean_test_node_freq,-0.03030193720827959,-13.348385881918112
mDC,hHep,test,strict,tf_proxy_fraction,-0.0008693859276594947,-4.069503641056537
mDC,hHep,test,strict,pos_edge_ratio,-0.0021691492676305804,-24.366989157727318
mDC,hHep,test,strict,hub_fraction,0.0,0.0
mDC,hHep,test,coverage_matched,n_genes,-6050.0,-52.54016500217108
mDC,hHep,test,coverage_matched,mean_degree,-0.15248967197009022,-13.449131224996853
mDC,hHep,test,coverage_matched,mean_train_node_freq,-0.12218773476181077,-13.474351329077294
mDC,hHep,test,coverage_matched,mean_test_node_freq,-0.03030193720827959,-13.348385881918112
mDC,hHep,test,coverage_matched,tf_proxy_fraction,-0.0008693859276594947,-4.069503641056537
mDC,hHep,test,coverage_matched,pos_edge_ratio,-0.0021691492676305804,-24.366989157727318
mDC,hHep,test,coverage_matched,hub_fraction,0.0,0.0
mDC,hHep,test,topology_matched,n_genes,-6050.0,-52.54016500217108
mDC,hHep,test,topology_matched,mean_degree,-0.15248967197009022,-13.449131224996853
mDC,hHep,test,topology_matched,mean_train_node_freq,-0.12218773476181077,-13.474351329077294
mDC,hHep,test,topology_matched,mean_test_node_freq,-0.03030193720827959,-13.348385881918112
mDC,hHep,test,topology_matched,tf_proxy_fraction,-0.0008693859276594947,-4.069503641056537
mDC,hHep,test,topology_matched,pos_edge_ratio,-0.0021691492676305804,-24.366989157727318
mDC,hHep,test,topology_matched,hub_fraction,0.0,0.0
mDC,mESC,train,strict,n_genes,-2198.0,-29.819563152896485
mDC,mESC,train,strict,mean_degree,-0.3349618857061347,-18.910876681525114
mDC,mESC,train,strict,mean_train_node_freq,-0.2672030186689638,-18.86184112822191
mDC,mESC,train,strict,mean_test_node_freq,-0.0677588670371711,-19.10675627126963
mDC,mESC,train,strict,tf_proxy_fraction,-0.005574455281266287,-16.97905366868339
mDC,mESC,train,strict,pos_edge_ratio,0.0011610764832935844,7.883514609435895
mDC,mESC,train,strict,hub_fraction,0.0,0.0
mDC,mESC,train,coverage_matched,n_genes,-2198.0,-29.819563152896485
mDC,mESC,train,coverage_matched,mean_degree,-0.3349618857061347,-18.910876681525114
mDC,mESC,train,coverage_matched,mean_train_node_freq,-0.2672030186689638,-18.86184112822191
mDC,mESC,train,coverage_matched,mean_test_node_freq,-0.0677588670371711,-19.10675627126963
mDC,mESC,train,coverage_matched,tf_proxy_fraction,-0.005574455281266287,-16.97905366868339
mDC,mESC,train,coverage_matched,pos_edge_ratio,0.0011610764832935844,7.883514609435895
mDC,mESC,train,coverage_matched,hub_fraction,0.0,0.0
mDC,mESC,train,topology_matched,n_genes,-2198.0,-29.819563152896485
mDC,mESC,train,topology_matched,mean_degree,-0.3349618857061347,-18.910876681525114
mDC,mESC,train,topology_matched,mean_train_node_freq,-0.2672030186689638,-18.86184112822191
mDC,mESC,train,topology_matched,mean_test_node_freq,-0.0677588670371711,-19.10675627126963
mDC,mESC,train,topology_matched,tf_proxy_fraction,-0.005574455281266287,-16.97905366868339
mDC,mESC,train,topology_matched,pos_edge_ratio,0.0011610764832935844,7.883514609435895
mDC,mESC,train,topology_matched,hub_fraction,0.0,0.0
mDC,mESC,test,strict,n_genes,-11576.0,-69.11457400441817
mDC,mESC,test,strict,mean_degree,-0.20092813028864553,-25.776235096542006
mDC,mESC,test,strict,mean_train_node_freq,-0.16181252318937833,-25.954778307784885
mDC,mESC,test,strict,mean_test_node_freq,-0.03911560709926715,-25.063018489121095
mDC,mESC,test,strict,tf_proxy_fraction,-0.004174725781759701,-28.19454924140856
mDC,mESC,test,strict,pos_edge_ratio,0.0005876978613841991,9.580131641407046
mDC,mESC,test,strict,hub_fraction,0.0,0.0
mDC,mESC,test,coverage_matched,n_genes,-11576.0,-69.11457400441817
mDC,mESC,test,coverage_matched,mean_degree,-0.20092813028864553,-25.776235096542006
mDC,mESC,test,coverage_matched,mean_train_node_freq,-0.16181252318937833,-25.954778307784885
mDC,mESC,test,coverage_matched,mean_test_node_freq,-0.03911560709926715,-25.063018489121095
mDC,mESC,test,coverage_matched,tf_proxy_fraction,-0.004174725781759701,-28.19454924140856
mDC,mESC,test,coverage_matched,pos_edge_ratio,0.0005876978613841991,9.580131641407046
mDC,mESC,test,coverage_matched,hub_fraction,0.0,0.0
mDC,mESC,test,topology_matched,n_genes,-11576.0,-69.11457400441817
mDC,mESC,test,topology_matched,mean_degree,-0.20092813028864553,-25.776235096542006
mDC,mESC,test,topology_matched,mean_train_node_freq,-0.16181252318937833,-25.954778307784885
mDC,mESC,test,topology_matched,mean_test_node_freq,-0.03911560709926715,-25.063018489121095
mDC,mESC,test,topology_matched,tf_proxy_fraction,-0.004174725781759701,-28.19454924140856
mDC,mESC,test,topology_matched,pos_edge_ratio,0.0005876978613841991,9.580131641407046
mDC,mESC,test,topology_matched,hub_fraction,0.0,0.0
mDC,mHSC-E,train,strict,n_genes,-5359.0,-72.70383937050603
mDC,mHSC-E,train,strict,mean_degree,1.005573194937012,56.771446230704
mDC,mHSC-E,train,strict,mean_train_node_freq,0.8134865343281512,57.42395369213563
mDC,mHSC-E,train,strict,mean_test_node_freq,0.1920866606088607,54.16491106916267
mDC,mHSC-E,train,strict,tf_proxy_fraction,0.016870423099714024,51.385077961980194
mDC,mHSC-E,train,strict,pos_edge_ratio,0.005034309069145265,34.1821143275942
mDC,mHSC-E,train,strict,hub_fraction,0.0,0.0
mDC,mHSC-E,train,coverage_matched,n_genes,-5359.0,-72.70383937050603
mDC,mHSC-E,train,coverage_matched,mean_degree,1.005573194937012,56.771446230704
mDC,mHSC-E,train,coverage_matched,mean_train_node_freq,0.8134865343281512,57.42395369213563
mDC,mHSC-E,train,coverage_matched,mean_test_node_freq,0.1920866606088607,54.16491106916267
mDC,mHSC-E,train,coverage_matched,tf_proxy_fraction,0.016870423099714024,51.385077961980194
mDC,mHSC-E,train,coverage_matched,pos_edge_ratio,0.005034309069145265,34.1821143275942
mDC,mHSC-E,train,coverage_matched,hub_fraction,0.0,0.0
mDC,mHSC-E,train,topology_matched,n_genes,-5359.0,-72.70383937050603
mDC,mHSC-E,train,topology_matched,mean_degree,1.005573194937012,56.771446230704
mDC,mHSC-E,train,topology_matched,mean_train_node_freq,0.8134865343281512,57.42395369213563
mDC,mHSC-E,train,topology_matched,mean_test_node_freq,0.1920866606088607,54.16491106916267
mDC,mHSC-E,train,topology_matched,tf_proxy_fraction,0.016870423099714024,51.385077961980194
mDC,mHSC-E,train,topology_matched,pos_edge_ratio,0.005034309069145265,34.1821143275942
mDC,mHSC-E,train,topology_matched,hub_fraction,0.0,0.0
mDC,mHSC-E,test,strict,n_genes,-2750.0,-57.74884502309954
mDC,mHSC-E,test,strict,mean_degree,0.4963664046798586,18.104295489318982
mDC,mHSC-E,test,strict,mean_train_node_freq,0.38475864677537475,17.546645048308125
mDC,mHSC-E,test,strict,mean_test_node_freq,0.11160775790448407,20.33191060218643
mDC,mHSC-E,test,strict,tf_proxy_fraction,0.012743363422989998,24.56837919849327
mDC,mHSC-E,test,strict,pos_edge_ratio,0.0030605359426700146,14.34271721781031
mDC,mHSC-E,test,strict,hub_fraction,0.012225262453001429,24.256958250497
mDC,mHSC-E,test,coverage_matched,n_genes,-2750.0,-57.74884502309954
mDC,mHSC-E,test,coverage_matched,mean_degree,0.4963664046798586,18.104295489318982
mDC,mHSC-E,test,coverage_matched,mean_train_node_freq,0.38475864677537475,17.546645048308125
mDC,mHSC-E,test,coverage_matched,mean_test_node_freq,0.11160775790448407,20.33191060218643
mDC,mHSC-E,test,coverage_matched,tf_proxy_fraction,0.012743363422989998,24.56837919849327
mDC,mHSC-E,test,coverage_matched,pos_edge_ratio,0.0030605359426700146,14.34271721781031
mDC,mHSC-E,test,coverage_matched,hub_fraction,0.012225262453001429,24.256958250497
mDC,mHSC-E,test,topology_matched,n_genes,-2750.0,-57.74884502309954
mDC,mHSC-E,test,topology_matched,mean_degree,0.4963664046798586,18.104295489318982
mDC,mHSC-E,test,topology_matched,mean_train_node_freq,0.38475864677537475,17.546645048308125
