train_dataset,test_dataset,direction,protocol,embedding,clf,seed,n_common_genes,retained_fraction,n_train_edges,n_test_edges,oov_train_count,oov_test_count,oov_train_rate,oov_test_rate,oov_policy,auroc,auprc,f1,balanced_accuracy,precision_at_k,recall_at_k,calibration_brier
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,lr,2,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.807143,0.826323,0.434783,0.627232,0.522388,1.000000,0.283112
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,lr,3,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.784821,0.779604,0.200000,0.541518,0.522388,1.000000,0.364876
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,lr,4,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.794643,0.818680,0.434783,0.627232,0.522388,1.000000,0.272674
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,mlp,0,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.718750,0.713354,0.615385,0.629464,0.522388,1.000000,0.218480
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,mlp,1,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.578571,0.563809,0.260870,0.507589,0.522388,1.000000,0.314312
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,mlp,2,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.644643,0.610917,0.500000,0.590625,0.522388,1.000000,0.258334
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,mlp,3,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.446429,0.489325,0.526316,0.457589,0.522388,1.000000,0.309132
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_plain_best,mlp,4,2845,0.5974380512389752,48,67,316,514,0.11107205623901582,0.18066783831282954,mean_embedding,0.561607,0.632194,0.688172,0.550893,0.522388,1.000000,0.283132
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,lr,0,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.666225,0.577196,0.666667,0.630700,0.471264,1.000000,0.278463
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,lr,1,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.645546,0.582971,0.666667,0.621156,0.471264,1.000000,0.282026
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,lr,2,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.617975,0.550515,0.512821,0.559120,0.471264,1.000000,0.291659
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,lr,3,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.705992,0.621650,0.531250,0.642100,0.471264,1.000000,0.246396
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,lr,4,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.709703,0.678581,0.645161,0.626723,0.471264,1.000000,0.250555
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,mlp,0,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.483298,0.496180,0.127660,0.503977,0.471264,1.000000,0.339221
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,mlp,1,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.570255,0.560069,0.259259,0.520148,0.471264,1.000000,0.316491
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,mlp,2,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.548515,0.495905,0.125000,0.493107,0.471264,1.000000,0.308962
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,mlp,3,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.606310,0.540811,0.127660,0.503977,0.471264,1.000000,0.368945
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,v4_type_pe_best,mlp,4,2845,0.5974380512389752,55,87,335,504,0.11775043936731107,0.17715289982425309,mean_embedding,0.692206,0.674520,0.274510,0.552757,0.471264,1.000000,0.259219
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,lr,0,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.507812,0.423288,0.000000,0.458333,0.400000,1.000000,0.306437
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,lr,1,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.580729,0.505773,0.400000,0.572917,0.400000,1.000000,0.269378
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,lr,2,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.588542,0.512671,0.437500,0.531250,0.400000,1.000000,0.292710
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,lr,3,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.606771,0.530284,0.461538,0.489583,0.400000,1.000000,0.275488
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,lr,4,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.640625,0.537376,0.428571,0.562500,0.400000,1.000000,0.242923
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,mlp,0,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.703125,0.628683,0.620690,0.697917,0.400000,1.000000,0.206995
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,mlp,1,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.700521,0.619370,0.562500,0.635417,0.400000,1.000000,0.219981
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,mlp,2,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.559896,0.594477,0.400000,0.572917,0.400000,1.000000,0.247071
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,mlp,3,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.611979,0.512749,0.272727,0.531250,0.400000,1.000000,0.266117
hESC,mHSC-L,hESC->mHSC-L,topology_matched,scGPT_human,mlp,4,2754,0.5783284334313313,182,40,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.510417,0.422977,0.357143,0.510417,0.400000,1.000000,0.266759
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,lr,0,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.553030,0.560198,0.142857,0.462121,0.478261,1.000000,0.367173
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,lr,1,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.575758,0.543628,0.266667,0.507576,0.478261,1.000000,0.353059
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,lr,2,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.636364,0.578379,0.266667,0.507576,0.478261,1.000000,0.346015
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,lr,3,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.590909,0.571998,0.666667,0.693182,0.478261,1.000000,0.289507
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,lr,4,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.628788,0.576054,0.142857,0.462121,0.478261,1.000000,0.402926
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,mlp,0,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.553030,0.534870,0.555556,0.643939,0.478261,1.000000,0.261577
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,mlp,1,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.636364,0.575308,0.142857,0.462121,0.478261,1.000000,0.275023
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,mlp,2,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.742424,0.788134,0.588235,0.685606,0.478261,1.000000,0.216813
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,mlp,3,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.507576,0.530316,0.266667,0.507576,0.478261,1.000000,0.317582
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_bias_rec_best,mlp,4,2754,0.5783284334313313,182,23,46,48,0.01670297748729121,0.017429193899782137,mean_embedding,0.439394,0.484966,0.000000,0.416667,0.478261,1.000000,0.334875
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,lr,0,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.612500,0.466106,0.560000,0.600000,0.384615,1.000000,0.292945
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,lr,1,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.612500,0.588530,0.533333,0.525000,0.384615,1.000000,0.359599
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,lr,2,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.600000,0.445000,0.592593,0.618750,0.384615,1.000000,0.311818
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,lr,3,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.562500,0.456117,0.562500,0.543750,0.384615,1.000000,0.415986
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,lr,4,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.537500,0.426355,0.551724,0.556250,0.384615,1.000000,0.390192
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,mlp,0,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.593750,0.501947,0.482759,0.475000,0.384615,1.000000,0.361537
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,mlp,1,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.550000,0.421862,0.434783,0.500000,0.384615,1.000000,0.268969
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,mlp,2,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.431250,0.374654,0.133333,0.425000,0.384615,1.000000,0.311754
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,mlp,3,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.681250,0.687326,0.538462,0.568750,0.384615,1.000000,0.231181
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_plain_best,mlp,4,2754,0.5783284334313313,182,26,43,48,0.01561365286855483,0.017429193899782137,mean_embedding,0.693750,0.629118,0.545455,0.612500,0.384615,1.000000,0.223109
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,lr,0,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.658863,0.590178,0.627451,0.617057,0.469388,1.000000,0.259368
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,lr,1,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.578595,0.584878,0.560000,0.554348,0.469388,1.000000,0.309202
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,lr,2,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.693980,0.611005,0.701754,0.665552,0.469388,1.000000,0.261337
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,lr,3,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.749164,0.657458,0.724138,0.687291,0.469388,1.000000,0.264380
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,lr,4,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.742475,0.634521,0.720000,0.718227,0.469388,1.000000,0.212562
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,mlp,0,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.722408,0.611866,0.680851,0.693980,0.469388,1.000000,0.234234
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,mlp,1,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.709030,0.670516,0.622222,0.650502,0.469388,1.000000,0.231337
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,mlp,2,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.635452,0.561987,0.553191,0.571070,0.469388,1.000000,0.268881
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,mlp,3,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.602007,0.543136,0.312500,0.531773,0.469388,1.000000,0.282361
hESC,mHSC-L,hESC->mHSC-L,topology_matched,v4_type_pe_best,mlp,4,2754,0.5783284334313313,182,49,48,48,0.017429193899782137,0.017429193899782137,mean_embedding,0.541806,0.475024,0.428571,0.503344,0.469388,1.000000,0.271280
hHep,hESC,hHep->hESC,native,minus,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.761306,0.747321,0.588235,0.664384,0.500000,1.000000,0.282136
hHep,hESC,hHep->hESC,native,minus,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.757741,0.752428,0.640000,0.691781,0.500000,1.000000,0.266270
hHep,hESC,hHep->hESC,native,minus,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.748921,0.730965,0.595041,0.664384,0.500000,1.000000,0.262514
hHep,hESC,hHep->hESC,native,minus,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.716457,0.724458,0.521739,0.623288,0.500000,1.000000,0.298799
hHep,hESC,hHep->hESC,native,minus,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.761118,0.761941,0.601626,0.664384,0.500000,1.000000,0.309049
hHep,hESC,hHep->hESC,native,minus,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.809533,0.788389,0.455446,0.623288,0.500000,1.000000,0.261326
hHep,hESC,hHep->hESC,native,minus,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.771815,0.739409,0.380000,0.575342,0.500000,1.000000,0.306997
hHep,hESC,hHep->hESC,native,minus,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.798649,0.760836,0.527273,0.643836,0.500000,1.000000,0.254355
hHep,hESC,hHep->hESC,native,minus,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.789829,0.742545,0.427184,0.595890,0.500000,1.000000,0.297155
hHep,hESC,hHep->hESC,native,minus,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.804654,0.776136,0.431373,0.602740,0.500000,1.000000,0.296983
hHep,hESC,hHep->hESC,native,baseline,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.867517,0.831755,0.723077,0.753425,0.500000,1.000000,0.183218
hHep,hESC,hHep->hESC,native,baseline,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.821167,0.764393,0.692913,0.732877,0.500000,1.000000,0.235608
hHep,hESC,hHep->hESC,native,baseline,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.860387,0.807529,0.687500,0.726027,0.500000,1.000000,0.203332
hHep,hESC,hHep->hESC,native,baseline,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.773503,0.702408,0.482143,0.602740,0.500000,1.000000,0.311977
hHep,hESC,hHep->hESC,native,baseline,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.770126,0.731008,0.610169,0.684932,0.500000,1.000000,0.291659
hHep,hESC,hHep->hESC,native,baseline,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.844624,0.774659,0.527273,0.643836,0.500000,1.000000,0.252791
hHep,hESC,hHep->hESC,native,baseline,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.849503,0.759212,0.707692,0.739726,0.500000,1.000000,0.178577
hHep,hESC,hHep->hESC,native,baseline,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.854757,0.774632,0.522523,0.636986,0.500000,1.000000,0.243173
hHep,hESC,hHep->hESC,native,baseline,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.851567,0.790699,0.550459,0.664384,0.500000,1.000000,0.236483
hHep,hESC,hHep->hESC,native,baseline,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.809908,0.719211,0.392157,0.575342,0.500000,1.000000,0.296157
hHep,hESC,hHep->hESC,native,scGPT_human,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.662789,0.648354,0.323810,0.513699,0.500000,1.000000,0.393334
hHep,hESC,hHep->hESC,native,scGPT_human,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.677425,0.667388,0.457143,0.609589,0.500000,1.000000,0.352446
hHep,hESC,hHep->hESC,native,scGPT_human,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.685682,0.673800,0.350515,0.568493,0.500000,1.000000,0.349091
hHep,hESC,hHep->hESC,native,scGPT_human,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.584537,0.599378,0.200000,0.506849,0.500000,1.000000,0.414705
hHep,hESC,hHep->hESC,native,scGPT_human,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.623194,0.603368,0.273684,0.527397,0.500000,1.000000,0.431525
hHep,hESC,hHep->hESC,native,scGPT_human,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.696378,0.642870,0.239130,0.520548,0.500000,1.000000,0.381910
hHep,hESC,hHep->hESC,native,scGPT_human,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.614749,0.597796,0.270833,0.520548,0.500000,1.000000,0.364396
hHep,hESC,hHep->hESC,native,scGPT_human,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.690749,0.645660,0.291667,0.534247,0.500000,1.000000,0.348759
hHep,hESC,hHep->hESC,native,scGPT_human,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.660724,0.631106,0.236559,0.513699,0.500000,1.000000,0.393392
hHep,hESC,hHep->hESC,native,scGPT_human,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.709326,0.658931,0.291667,0.534247,0.500000,1.000000,0.333425
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.796960,0.805019,0.542056,0.664384,0.500000,1.000000,0.271309
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.725089,0.733419,0.588235,0.664384,0.500000,1.000000,0.299333
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.813849,0.804216,0.509091,0.630137,0.500000,1.000000,0.300283
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.733721,0.705487,0.504348,0.609589,0.500000,1.000000,0.322470
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.671045,0.655062,0.427184,0.595890,0.500000,1.000000,0.375149
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.738037,0.718696,0.403846,0.575342,0.500000,1.000000,0.283555
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.810283,0.757444,0.485437,0.636986,0.500000,1.000000,0.277769
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.759805,0.720567,0.404040,0.595890,0.500000,1.000000,0.322773
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.752862,0.722888,0.420000,0.602740,0.500000,1.000000,0.317454
hHep,hESC,hHep->hESC,native,v4_bias_rec_best,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.730719,0.712210,0.527273,0.643836,0.500000,1.000000,0.272947
hHep,hESC,hHep->hESC,native,v4_plain_best,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.647026,0.667717,0.388350,0.568493,0.500000,1.000000,0.366498
hHep,hESC,hHep->hESC,native,v4_plain_best,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.577970,0.578788,0.421053,0.547945,0.500000,1.000000,0.403357
hHep,hESC,hHep->hESC,native,v4_plain_best,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.672171,0.652640,0.323232,0.541096,0.500000,1.000000,0.373071
hHep,hESC,hHep->hESC,native,v4_plain_best,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.623944,0.602893,0.303030,0.527397,0.500000,1.000000,0.402465
hHep,hESC,hHep->hESC,native,v4_plain_best,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.567273,0.555482,0.351852,0.520548,0.500000,1.000000,0.438185
hHep,hESC,hHep->hESC,native,v4_plain_best,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.745731,0.726054,0.407767,0.582192,0.500000,1.000000,0.283589
hHep,hESC,hHep->hESC,native,v4_plain_best,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.771252,0.741742,0.340426,0.575342,0.500000,1.000000,0.330756
hHep,hESC,hHep->hESC,native,v4_plain_best,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.719272,0.660740,0.227273,0.534247,0.500000,1.000000,0.374009
hHep,hESC,hHep->hESC,native,v4_plain_best,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.772753,0.721071,0.294737,0.541096,0.500000,1.000000,0.359654
hHep,hESC,hHep->hESC,native,v4_plain_best,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.728092,0.690661,0.354167,0.575342,0.500000,1.000000,0.355302
hHep,hESC,hHep->hESC,native,v4_type_pe_best,lr,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.749859,0.713852,0.392157,0.575342,0.500000,1.000000,0.350650
hHep,hESC,hHep->hESC,native,v4_type_pe_best,lr,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.741227,0.739151,0.561404,0.657534,0.500000,1.000000,0.315232
hHep,hESC,hHep->hESC,native,v4_type_pe_best,lr,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.802214,0.792324,0.527273,0.643836,0.500000,1.000000,0.271716
hHep,hESC,hHep->hESC,native,v4_type_pe_best,lr,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.728092,0.704472,0.336634,0.541096,0.500000,1.000000,0.345870
hHep,hESC,hHep->hESC,native,v4_type_pe_best,lr,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.661100,0.633998,0.358491,0.534247,0.500000,1.000000,0.416449
hHep,hESC,hHep->hESC,native,v4_type_pe_best,mlp,0,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.779884,0.734930,0.407767,0.582192,0.500000,1.000000,0.259264
hHep,hESC,hHep->hESC,native,v4_type_pe_best,mlp,1,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.822481,0.785716,0.395833,0.602740,0.500000,1.000000,0.282697
hHep,hESC,hHep->hESC,native,v4_type_pe_best,mlp,2,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.753988,0.678773,0.276596,0.534247,0.500000,1.000000,0.361077
hHep,hESC,hHep->hESC,native,v4_type_pe_best,mlp,3,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.794896,0.707586,0.291667,0.534247,0.500000,1.000000,0.335932
hHep,hESC,hHep->hESC,native,v4_type_pe_best,mlp,4,11515,1.0,2512,146,704,1561,0.061137646547980894,0.11169147109330281,mean_embedding,0.701070,0.621785,0.273684,0.527397,0.500000,1.000000,0.366440
hHep,hESC,hHep->hESC,strict,minus,lr,0,8314,0.7220147633521494,1262,84,513,513,0.061703151311041614,0.061703151311041614,mean_embedding,0.615432,0.444913,0.280000,0.496296,0.357143,1.000000,0.383920
hHep,hESC,hHep->hESC,strict,minus,lr,1,8314,0.7220147633521494,1262,84,513,513,0.061703151311041614,0.061703151311041614,mean_embedding,0.585802,0.442054,0.266667,0.516667,0.357143,1.000000,0.337397
